Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Landsize,Lattitude,Longtitude,Propertycount
4,1350000,12.2,3147,4,2,727,-37.8669,145.1106,2894
2,1110000,12.2,3147,2,1,586,-37.8683,145.1082,2894
3,1305000,12.2,3147,3,1,760,-37.858,145.1038,2894
3,855000,12.2,3147,3,2,320,-37.87,145.1103,2894
3,900500,12.2,3147,3,2,256,-37.8655,145.1096,2894
3,1200000,12.2,3147,3,2,839,-37.8614,145.1098,2894
3,830000,12.2,3147,2,1,212,-37.8723,145.1089,2894
3,850000,10.5,3034,3,1,593,-37.7677,144.8674,4502
3,750000,10.5,3034,3,1,0,-37.7634,144.8611,4502
3,851000,10.5,3034,3,3,557,-37.77,144.8572,4502
3,848000,10.5,3034,3,1,542,-37.7706,144.8629,4502
4,806000,10.5,3034,4,2,350,-37.7676,144.859,4502
4,1155000,10.5,3034,3,2,569,-37.7654,144.8655,4502
3,670000,10.5,3034,3,2,671,-37.7593,144.871,4502
4,1200000,10.5,3034,4,5,673,-37.7545,144.8736,4502
3,636000,10.5,3034,2,1,571,-37.7605,144.8581,4502
3,680000,10.5,3034,3,1,570,-37.7591,144.8542,4502
4,1160000,10.5,3034,4,3,789,-37.7537,144.8729,4502
3,750000,10.5,3034,3,1,529,-37.7721,144.8576,4502
3,627500,10.5,3034,3,1,550,-37.7632,144.8622,4502
3,880000,10.5,3034,3,2,339,-37.7519,144.8534,4502
4,950000,10.5,3034,4,3,761,-37.7524,144.8714,4502
4,1600000,10.5,3034,4,3,1801,-37.7532,144.8766,4502
2,585000,10.5,3034,2,1,136,-37.7623,144.8613,4502
3,650000,10.5,3034,3,1,574,-37.7627,144.857,4502
3,725000,10.5,3034,3,1,606,-37.752,144.854,4502
3,665000,10.5,3034,3,2,289,-37.7644,144.8657,4502
3,560500,10.5,3034,3,1,177,-37.7664,144.8583,4502
3,615000,10.5,3034,3,1,649,-37.758,144.86,4502
3,845000,10.5,3034,3,1,704,-37.7681,144.8592,4502
3,585000,10.5,3034,3,1,322,-37.7686,144.8576,4502
2,440000,10.5,3034,2,1,263,-37.7697,144.8657,4502
3,850000,10.5,3034,3,1,766,-37.7522,144.8518,4502
5,850000,10.5,3034,5,2,574,-37.7639,144.8615,4502
3,705000,10.5,3034,3,1,581,-37.7691,144.8575,4502
4,1100000,10.5,3034,4,3,873,-37.7609,144.8639,4502
3,892500,10.5,3034,3,1,586,-37.7642,144.8603,4502
3,695000,10.5,3034,3,1,588,-37.771,144.8586,4502
2,522500,10.5,3034,2,1,220,-37.756,144.8641,4502
4,680000,10.5,3034,4,2,554,-37.7649,144.8633,4502
3,500000,10.5,3034,3,1,260,-37.7507,144.8576,4502
2,550000,10.5,3034,2,1,158,-37.7592,144.8681,4502
3,730000,10.5,3034,3,2,705,-37.766,144.8596,4502
3,875000,10.5,3034,3,1,812,-37.765,144.8578,4502
3,850000,10.5,3034,3,2,585,-37.751,144.8571,4502
3,635000,10.5,3034,3,1,597,-37.7568,144.8572,4502
4,762000,10.5,3034,4,2,589,-37.7573,144.8534,4502
2,411000,10.5,3034,2,1,0,-37.7608,144.863,4502
4,790000,10.5,3034,4,2,570,-37.7513,144.859,4502
4,605000,10.5,3034,4,1,569,-37.7563,144.8601,4502
3,805000,10.5,3034,3,2,593,-37.7607,144.8581,4502
4,890000,10.5,3034,4,2,585,-37.757,144.8566,4502
3,795000,10.5,3034,3,1,549,-37.7644,144.8575,4502
3,634000,10.5,3034,4,2,582,-37.7584,144.8568,4502
3,642000,10.5,3034,3,1,590,-37.7567,144.8572,4502
3,863000,10.5,3034,3,2,638,-37.7546,144.8585,4502
3,740000,10.5,3034,3,1,607,-37.7546,144.857,4502
4,1819000,6.6,3183,3,2,244,-37.8668,144.9928,2952
2,410000,6.6,3183,2,1,0,-37.8731,144.9958,2952
1,280000,6.6,3183,1,1,0,-37.8733,144.997,2952
2,1015000,6.6,3183,2,1,114,-37.8723,144.9961,2952
2,502500,6.6,3183,2,1,0,-37.8725,144.9952,2952
2,520000,6.6,3183,2,1,0,-37.8742,144.9972,2952
2,442000,6.6,3183,2,1,0,-37.8726,144.9962,2952
3,1193000,6.6,3183,3,1,178,-37.8663,144.9948,2952
2,416000,6.6,3183,2,1,0,-37.8678,144.9966,2952
2,820000,6.6,3183,2,1,0,-37.8691,144.9974,2952
2,474000,6.6,3183,2,1,0,-37.8667,144.9917,2952
2,981000,6.6,3183,2,1,159,-37.874,144.9933,2952
3,1690000,6.6,3183,3,2,339,-37.872,144.9909,2952
2,540000,6.6,3183,2,1,483,-37.8727,144.9969,2952
3,1080000,6.6,3183,3,1,157,-37.8696,144.9925,2952
1,500000,6.6,3183,1,1,0,-37.873,144.9907,2952
2,497500,6.6,3183,2,0,0,-37.8739,144.9929,2952
2,2100000,9.7,3103,2,1,659,-37.8094,145.0807,5682
4,1800000,9.7,3103,4,2,715,-37.811,145.0958,5682
2,1255000,9.7,3103,2,1,208,-37.8128,145.0975,5682
3,1070000,9.7,3103,3,2,206,-37.8161,145.0812,5682
5,2570000,9.7,3103,5,3,715,-37.8028,145.0768,5682
4,2400000,9.7,3103,4,2,744,-37.8147,145.0748,5682
3,2200000,9.7,3103,3,3,651,-37.8085,145.0764,5682
5,3250000,9.7,3103,5,5,651,-37.8071,145.0908,5682
2,806000,9.7,3103,2,1,122,-37.8124,145.0916,5682
6,4000000,9.7,3103,6,4,2051,-37.8051,145.1016,5682
2,1215000,9.7,3103,2,2,0,-37.8134,145.0972,5682
5,2250000,9.7,3103,5,3,600,-37.8061,145.0801,5682
2,812000,9.7,3103,2,1,206,-37.8092,145.0778,5682
3,1140000,9.7,3103,3,2,175,-37.8162,145.0771,5682
3,2330000,9.7,3103,3,2,853,-37.807,145.0635,5682
5,2800000,9.7,3103,5,3,678,-37.8048,145.0708,5682
2,605000,9.7,3103,2,1,0,-37.8152,145.0843,5682
3,1255000,9.7,3103,3,2,308,-37.8056,145.0788,5682
2,1850000,9.7,3103,3,1,1015,-37.8074,145.0826,5682
2,805000,9.7,3103,3,1,209,-37.8125,145.0901,5682
3,700000,9.7,3103,3,1,188,-37.8065,145.065,5682
4,2130000,9.7,3103,4,2,664,-37.8055,145.0699,5682
2,500000,9.7,3103,2,1,0,-37.8162,145.0841,5682
3,2125000,9.7,3103,3,2,699,-37.814,145.0966,5682
4,1800000,9.7,3103,3,2,577,-37.8032,145.0693,5682
2,635000,9.7,3103,2,1,0,-37.8116,145.0724,5682
2,526000,9.7,3103,2,1,0,-37.8144,145.0993,5682
1,390000,9.7,3103,1,1,740,-37.8125,145.0775,5682
3,905000,9.7,3103,3,1,281,-37.8013,145.0652,5682
4,1750000,9.7,3103,4,3,453,-37.8044,145.1006,5682
2,760000,9.7,3103,2,1,121,-37.8112,145.0881,5682
4,3180000,9.7,3103,4,3,1148,-37.8088,145.0991,5682
3,1367000,9.7,3103,3,2,219,-37.8125,145.0849,5682
5,3600000,9.7,3103,5,3,678,-37.8063,145.0705,5682
5,2550000,9.7,3103,5,3,642,-37.8096,145.0735,5682
4,1400000,9.7,3103,4,3,241,-37.8042,145.1042,5682
4,3270000,9.7,3103,4,2,935,-37.8157,145.0795,5682
2,625000,9.7,3103,2,1,115,-37.8122,145.0879,5682
2,700000,9.7,3103,2,1,104,-37.8061,145.0878,5682
3,1860000,9.7,3103,3,1,671,-37.8117,145.0775,5682
4,2730000,9.7,3103,4,3,674,-37.8068,145.0786,5682
5,2020000,9.7,3103,5,2,611,-37.8116,145.0789,5682
2,460000,9.7,3103,2,1,0,-37.8152,145.0839,5682
4,2250000,9.7,3103,3,1,832,-37.8068,145.0827,5682
2,1053000,9.7,3103,2,1,231,-37.8123,145.0821,5682
3,1800000,9.7,3103,3,2,380,-37.8161,145.0772,5682
3,1472000,9.7,3103,3,2,306,-37.8106,145.0848,5682
3,2120000,9.7,3103,3,1,651,-37.8036,145.0715,5682
3,1910000,9.7,3103,3,1,697,-37.8044,145.0853,5682
2,754000,9.7,3103,2,1,87,-37.8134,145.081,5682
5,3000000,9.7,3103,5,5,671,-37.8025,145.0665,5682
5,3400000,9.7,3103,5,6,739,-37.8039,145.0714,5682
4,2188000,9.7,3103,4,2,752,-37.8149,145.0747,5682
2,755000,9.7,3103,2,1,213,-37.8092,145.0789,5682
4,2900000,9.7,3103,4,3,596,-37.815,145.076,5682
4,3290000,9.7,3103,4,3,1007,-37.8135,145.0995,5682
5,2665000,9.7,3103,4,3,674,-37.8095,145.0782,5682
4,1801000,9.7,3103,4,2,583,-37.8027,145.0694,5682
4,2410000,9.7,3103,4,2,685,-37.8056,145.071,5682
2,650000,9.7,3103,2,1,0,-37.8147,145.084,5682
4,2275000,9.7,3103,4,2,842,-37.8054,145.0771,5682
5,2810000,9.7,3103,5,3,1468,-37.8131,145.1,5682
3,1385000,9.7,3103,3,2,190,-37.8164,145.0846,5682
4,2000000,9.7,3103,3,1,739,-37.8039,145.0631,5682
4,1900000,9.7,3103,4,2,665,-37.8057,145.0825,5682
3,3401000,9.7,3103,3,2,706,-37.8161,145.0748,5682
3,1750000,9.7,3103,3,2,613,-37.8056,145.0688,5682
5,4000000,9.7,3103,5,4,1437,-37.8058,145.0882,5682
3,1100000,9.7,3103,3,2,259,-37.8161,145.0809,5682
5,3020000,9.7,3103,5,3,715,-37.8028,145.0768,5682
3,2950000,9.7,3103,4,2,650,-37.8167,145.0797,5682
5,2450000,9.7,3103,4,2,981,-37.8058,145.0627,5682
3,1912000,9.7,3103,2,1,844,-37.8037,145.0636,5682
2,730000,9.7,3103,2,1,130,-37.812,145.0876,5682
5,3900000,9.7,3103,5,7,0,-37.8049,145.0748,5682
3,1500000,9.7,3103,3,2,404,-37.8075,145.1011,5682
3,1850000,9.7,3103,3,1,607,-37.8058,145.0781,5682
4,1700000,9.7,3103,3,1,672,-37.8099,145.0792,5682
2,1010000,9.7,3103,2,0,1611,-37.8092,145.1016,5682
3,1315000,9.2,3104,3,2,260,-37.7966,145.1021,7809
3,1500000,9.2,3104,3,2,778,-37.7939,145.0789,7809
4,3230000,9.2,3104,4,4,1135,-37.8014,145.0892,7809
2,1080000,9.2,3104,2,1,253,-37.7912,145.085,7809
7,1350000,9.2,3104,7,2,942,-37.7923,145.1029,7809
4,1905000,9.2,3104,4,2,647,-37.7917,145.0868,7809
5,3300000,9.2,3104,5,4,760,-37.7907,145.0907,7809
4,1900000,9.2,3104,4,2,642,-37.7988,145.0726,7809
3,2251000,9.2,3104,3,1,888,-37.8002,145.0949,7809
4,2205000,9.2,3104,4,2,750,-37.7906,145.0788,7809
3,1265000,9.2,3104,3,2,347,-37.7947,145.1035,7809
3,2000000,9.2,3104,3,1,772,-37.7938,145.0732,7809
4,1750000,9.2,3104,4,2,673,-37.7856,145.0918,7809
3,1450000,9.2,3104,3,1,665,-37.7862,145.0781,7809
4,2614000,9.2,3104,4,2,772,-37.7959,145.0787,7809
4,1825000,9.2,3104,4,2,736,-37.7944,145.1028,7809
4,2550000,9.2,3104,4,1,847,-37.7954,145.0838,7809
4,1570000,9.2,3104,4,2,546,-37.7863,145.0905,7809
5,3250000,9.2,3104,3,4,886,-37.804,145.0951,7809
4,1750000,9.2,3104,4,3,667,-37.7898,145.079,7809
3,1150000,9.2,3104,3,2,207,-37.7893,145.092,7809
3,1575000,9.2,3104,3,2,645,-37.7851,145.0957,7809
6,1505000,9.2,3104,4,2,724,-37.8021,145.0985,7809
4,1572000,9.2,3104,4,2,662,-37.798,145.1007,7809
4,1500000,9.2,3104,3,2,610,-37.784,145.0878,7809
4,1400000,9.2,3104,4,2,283,-37.7982,145.0688,7809
5,1750000,9.2,3104,5,3,705,-37.7851,145.0775,7809
4,1850000,9.2,3104,4,2,619,-37.8025,145.0843,7809
3,1480000,9.2,3104,3,1,992,-37.7977,145.1037,7809
4,1400000,9.2,3104,4,2,714,-37.8007,145.1002,7809
4,2130000,9.2,3104,4,3,1274,-37.7822,145.0907,7809
3,1050000,9.2,3104,3,2,244,-37.7933,145.0672,7809
5,3690000,9.2,3104,4,4,624,-37.802,145.0797,7809
4,1740000,9.2,3104,4,2,610,-37.7843,145.0891,7809
4,2575000,9.2,3104,4,3,657,-37.7981,145.0904,7809
4,1388800,9.2,3104,3,2,517,-37.783,145.0926,7809
4,1702000,9.2,3104,4,2,715,-37.7943,145.083,7809
4,1800000,9.2,3104,4,2,587,-37.7841,145.0953,7809
4,2910000,9.2,3104,4,3,1070,-37.7975,145.0716,7809
2,1400000,9.2,3104,2,1,694,-37.7941,145.1042,7809
2,860000,9.2,3104,2,2,204,-37.8008,145.104,7809
4,1670000,9.2,3104,4,3,689,-37.7871,145.0843,7809
5,1500000,9.2,3104,3,1,800,-37.8023,145.0976,7809
5,2200000,9.2,3104,5,3,900,-37.7868,145.0677,7809
4,1350000,9.2,3104,4,2,815,-37.794,145.1019,7809
5,2070000,9.2,3104,5,2,1138,-37.7928,145.1006,7809
3,1300000,9.2,3104,3,1,464,-37.7945,145.0667,7809
3,1700000,9.2,3104,3,2,763,-37.7935,145.0865,7809
3,1750000,9.2,3104,2,1,854,-37.7971,145.0672,7809
3,980000,9.2,3104,3,1,542,-37.7832,145.0779,7809
3,1230000,9.2,3104,3,3,310,-37.7949,145.1014,7809
7,2600000,9.2,3104,5,3,637,-37.7898,145.0967,7809
4,1950000,9.2,3104,3,3,665,-37.7889,145.0904,7809
5,1750000,9.2,3104,5,2,710,-37.7907,145.0916,7809
5,2000000,9.2,3104,5,2,1002,-37.796,145.0984,7809
3,1480000,9.2,3104,3,1,605,-37.7951,145.0696,7809
4,3000000,9.2,3104,4,3,1247,-37.7964,145.086,7809
3,1818000,9.2,3104,3,1,722,-37.7956,145.0829,7809
4,2170000,9.2,3104,4,2,1040,-37.7992,145.0907,7809
4,2525000,9.2,3104,4,2,1235,-37.7988,145.089,7809
4,3360000,9.2,3104,4,3,904,-37.797,145.086,7809
4,1620000,9.2,3104,4,2,654,-37.7885,145.0854,7809
3,1903000,9.2,3104,3,1,713,-37.7982,145.0816,7809
4,1712000,9.2,3104,3,2,639,-37.7879,145.0929,7809
4,1720000,9.2,3104,4,3,869,-37.8002,145.0999,7809
4,1670000,9.2,3104,4,1,1042,-37.7908,145.101,7809
2,1350000,9.2,3104,2,1,467,-37.7945,145.067,7809
4,1675000,9.2,3104,4,2,667,-37.7835,145.0883,7809
4,1680000,9.2,3104,4,3,362,-37.7987,145.0788,7809
3,1800000,9.2,3104,3,1,809,-37.7976,145.0684,7809
4,1550000,9.2,3104,4,3,707,-37.8005,145.0986,7809
5,4000000,9.2,3104,5,5,1364,-37.7961,145.0859,7809
3,2900000,9.2,3104,4,2,917,-37.7968,145.0873,7809
4,2205000,9.2,3104,4,2,1010,-37.7982,145.0903,7809
3,1137000,9.2,3104,3,2,349,-37.7955,145.0694,7809
3,2100000,9.2,3104,3,2,949,-37.796,145.0696,7809
2,1389000,9.2,3104,2,1,701,-37.7867,145.0718,7809
2,685000,9.2,3104,2,1,177,-37.7935,145.0679,7809
6,1900000,9.2,3104,6,1,691,-37.8022,145.0775,7809
3,1335000,9.2,3104,3,2,368,-37.7846,145.0935,7809
3,1600000,9.2,3104,3,2,760,-37.7867,145.0797,7809
3,1830000,9.2,3104,3,2,493,-37.7938,145.0675,7809
4,1900000,9.2,3104,4,2,587,-37.7841,145.0953,7809
5,1500000,9.2,3104,5,2,605,-37.7832,145.0796,7809
2,735000,9.2,3104,2,1,1075,-37.7953,145.0712,7809
2,1040000,9.2,3104,2,1,250,-37.7996,145.0959,7809
3,1520000,9.2,3104,3,1,622,-37.7882,145.0882,7809
4,1250000,9.2,3104,4,2,644,-37.7997,145.0993,7809
6,1900000,9.2,3104,6,3,808,-37.7842,145.0921,7809
5,1875000,9.2,3104,5,3,842,-37.7854,145.0869,7809
4,1530000,9.2,3104,4,2,701,-37.7839,145.0954,7809
4,1700000,9.2,3104,3,2,754,-37.786,145.0886,7809
3,1238000,9.2,3104,3,2,186,-37.8028,145.0828,7809
3,1320000,9.2,3104,3,1,635,-37.7982,145.0839,7809
2,560000,9.2,3104,2,1,0,-37.7961,145.0808,7809
3,1651000,9.2,3104,3,1,657,-37.7895,145.0985,7809
5,1920000,9.2,3104,5,3,900,-37.7868,145.0677,7809
5,1560000,9.2,3104,5,2,845,-37.7898,145.1021,7809
5,1550000,9.2,3104,7,2,942,-37.7923,145.1029,7809
3,1038000,9.2,3104,3,2,207,-37.7893,145.092,7809
5,1660000,9.2,3104,4,3,737,-37.7975,145.0961,7809
3,1260000,9.2,3104,3,2,458,-37.7908,145.0991,7809
3,2000000,9.2,3104,3,1,75100,-37.8002,145.07,7809
4,2155000,9.2,3104,4,2,620,-37.7985,145.0707,7809
3,1225000,9.2,3104,3,2,282,-37.7936,145.0697,7809
4,2150000,9.2,3104,4,2,730,-37.7993,145.0869,7809
3,1770000,9.2,3104,3,2,720,-37.7938,145.0838,7809
2,691500,9.2,3104,3,1,0,-37.7938,145.0666,7809
5,1836000,9.2,3104,4,2,939,-37.7998,145.0862,7809
2,636000,13,3204,2,1,202,-37.9165,145.0259,6795
2,1275000,13,3204,2,1,599,-37.925,145.046,6795
3,875000,13,3204,3,1,348,-37.9273,145.0479,6795
3,895000,13,3204,3,2,362,-37.9336,145.043,6795
2,1550000,13,3204,2,1,730,-37.9207,145.0479,6795
4,1420000,13,3204,4,1,786,-37.9305,145.0449,6795
3,1425000,13,3204,3,2,613,-37.9311,145.0428,6795
2,851000,13,3204,2,1,140,-37.9204,145.0443,6795
3,1222500,13,3204,3,2,299,-37.9272,145.0406,6795
4,1260000,13,3204,4,2,793,-37.9232,145.0502,6795
4,2700000,13,3204,4,3,628,-37.9155,145.0401,6795
3,900000,13,3204,3,2,418,-37.9172,145.0421,6795
3,1100000,13,3204,3,2,0,-37.922,145.0302,6795
7,1005000,13,3204,7,3,607,-37.9269,145.047,6795
3,1317500,13,3204,3,1,576,-37.9149,145.0254,6795
2,360000,13,3204,2,1,0,-37.9332,145.045,6795
4,1435000,13,3204,3,3,291,-37.9278,145.0337,6795
3,1110000,13,3204,3,1,692,-37.9263,145.04,6795
4,2435000,13,3204,3,2,795,-37.9166,145.0314,6795
3,1500000,13,3204,3,2,565,-37.9134,145.0263,6795
4,1300000,13,3204,4,2,697,-37.9318,145.0474,6795
2,855000,13,3204,2,1,298,-37.9247,145.0287,6795
3,1125000,13,3204,3,1,584,-37.9199,145.0477,6795
3,1135000,13,3204,3,1,627,-37.9321,145.0472,6795
3,867000,13,3204,3,2,578,-37.9344,145.0481,6795
4,1328000,13,3204,3,2,610,-37.9291,145.0472,6795
3,1340000,13,3204,3,2,526,-37.9279,145.031,6795
4,1155000,13,3204,4,3,271,-37.9252,145.0494,6795
3,1275000,13,3204,3,1,758,-37.9267,145.043,6795
3,770000,13,3204,3,2,0,-37.9193,145.0438,6795
2,855000,13,3204,2,1,296,-37.9243,145.0376,6795
3,1100000,13,3204,3,2,333,-37.9292,145.0341,6795
2,650000,13,3204,2,1,116,-37.9245,145.0336,6795
4,1815000,13,3204,4,2,902,-37.924,145.0504,6795
4,2255000,13,3204,4,3,557,-37.9132,145.0251,6795
3,1470000,13,3204,3,2,613,-37.929,145.0464,6795
2,420000,13,3204,2,1,1045,-37.9158,145.0379,6795
2,855000,13,3204,2,2,226,-37.9274,145.031,6795
4,1450000,13,3204,4,1,567,-37.9149,145.0252,6795
3,1200000,13,3204,3,2,590,-37.9256,145.0497,6795
4,1860000,13,3204,4,2,855,-37.9163,145.0324,6795
2,725000,13,3204,2,1,227,-37.9326,145.0387,6795
3,1293000,13,3204,3,1,632,-37.9282,145.0367,6795
3,1390000,13,3204,3,1,723,-37.9203,145.048,6795
3,1400000,13,3204,3,2,699,-37.9316,145.0454,6795
3,1328000,13,3204,3,2,690,-37.9317,145.0469,6795
4,1247000,13,3204,4,2,354,-37.9326,145.0441,6795
3,1311000,13,3204,3,2,592,-37.933,145.0466,6795
3,1100000,13,3204,3,1,382,-37.9187,145.0461,6795
3,1327500,13,3204,3,1,700,-37.9228,145.0476,6795
4,1560000,13,3204,4,3,695,-37.9149,145.0469,6795
3,1370000,13,3204,3,1,624,-37.9256,145.0374,6795
3,1100000,13,3204,3,1,632,-37.921,145.0411,6795
4,1385000,13,3204,4,2,576,-37.9152,145.0244,6795
3,1275000,13,3204,3,2,309,-37.9287,145.0461,6795
3,1095000,13,3204,3,2,581,-37.9286,145.0495,6795
2,797500,13,3204,2,1,321,-37.9257,145.0501,6795
2,725000,13,3204,2,1,677,-37.9173,145.0359,6795
3,825000,13,3204,3,2,147,-37.9317,145.0352,6795
3,1235000,13,3204,3,2,0,-37.9289,145.0478,6795
5,1600000,13,3204,5,3,772,-37.9168,145.04,6795
3,1165000,13,3204,3,1,694,-37.9315,145.0445,6795
4,1355000,13,3204,4,2,591,-37.9215,145.0505,6795
4,1910000,13,3204,4,2,736,-37.9224,145.0462,6795
3,1448000,13,3204,3,2,568,-37.9246,145.0383,6795
2,820000,13,3204,2,1,336,-37.929,145.0375,6795
3,895000,13,3204,3,1,0,-37.9307,145.0444,6795
4,1041000,13,3204,4,2,292,-37.9148,145.0243,6795
4,1430000,13,3204,4,2,611,-37.9289,145.0481,6795
2,910000,13,3204,2,1,274,-37.9178,145.0413,6795
4,2520000,13,3204,4,4,579,-37.9155,145.0243,6795
3,1350000,13,3204,3,1,617,-37.9282,145.047,6795
2,635000,13,3204,2,1,118,-37.9245,145.0336,6795
3,1280000,13,3204,3,2,587,-37.9217,145.0315,6795
5,1900000,13,3204,5,2,567,-37.9144,145.0401,6795
3,1230000,13,3204,3,1,676,-37.9161,145.0284,6795
4,1150000,13,3204,4,2,384,-37.9155,145.0301,6795
4,1650000,13,3204,3,2,570,-37.9139,145.0395,6795
2,670000,13,3204,2,2,123,-37.9307,145.0379,6795
2,680000,13,3204,2,1,83,-37.9259,145.0341,6795
4,1320000,13,3204,4,3,346,-37.9294,145.041,6795
4,1380000,13,3204,4,1,580,-37.9263,145.0422,6795
6,1900000,13,3204,6,3,708,-37.9181,145.044,6795
3,1535000,13,3204,2,2,572,-37.9148,145.0404,6795
4,1281000,13,3204,3,1,594,-37.9206,145.0383,6795
3,1096000,13,3204,3,2,292,-37.9273,145.0324,6795
5,1385000,13,3204,5,2,664,-37.9241,145.048,6795
3,517500,13,3204,3,1,0,-37.9178,145.0511,6795
4,1245000,13,3204,4,2,345,-37.9291,145.0491,6795
2,503000,13,3204,2,1,0,-37.9159,145.0285,6795
4,2620000,13,3204,4,4,579,-37.9155,145.0243,6795
2,760000,13,3204,2,1,192,-37.9193,145.0484,6795
2,405000,13,3204,2,1,0,-37.9159,145.039,6795
2,1410000,13.9,3165,2,1,768,-37.9305,145.0547,10969
3,760000,13.9,3165,3,1,287,-37.9261,145.0566,10969
2,825000,13.9,3165,2,2,176,-37.9237,145.0763,10969
2,746000,13.9,3165,2,1,281,-37.9255,145.0796,10969
1,580000,13.9,3165,1,1,105,-37.9181,145.0586,10969
5,1275000,13.9,3165,5,2,683,-37.9333,145.0602,10969
3,1206000,13.9,3165,3,1,603,-37.9155,145.0723,10969
3,1115000,13.9,3165,3,2,297,-37.9135,145.0774,10969
4,1190000,13.9,3165,4,2,591,-37.9166,145.0719,10969
4,1270000,13.9,3165,4,2,0,-37.9174,145.0717,10969
3,1025000,13.9,3165,3,2,384,-37.9229,145.0557,10969
3,740000,13.9,3165,3,2,258,-37.9244,145.0547,10969
4,1960000,13.9,3165,4,2,601,-37.9234,145.0533,10969
2,495000,13.9,3165,2,1,76,-37.91,145.0842,10969
2,570000,13.9,3165,2,1,145,-37.9193,145.0659,10969
4,1220000,13.9,3165,3,2,585,-37.9167,145.0771,10969
3,885000,13.9,3165,3,1,565,-37.9262,145.0808,10969
3,830000,13.9,3165,0,2,292,-37.9168,145.069,10969
4,1137500,13.9,3165,4,1,696,-37.9157,145.0802,10969
4,1100000,13.9,3165,4,2,633,-37.9272,145.0644,10969
3,1040000,13.9,3165,3,2,598,-37.9132,145.0782,10969
4,1210000,13.9,3165,3,3,291,-37.9347,145.0546,10969
4,1160000,13.9,3165,3,2,321,-37.914,145.0714,10969
3,1215000,13.9,3165,3,2,730,-37.9119,145.0705,10969
4,1200000,13.9,3165,4,2,619,-37.9358,145.0688,10969
3,1050000,13.9,3165,3,2,627,-37.9284,145.0668,10969
5,950000,13.9,3165,5,2,618,-37.9209,145.0757,10969
2,380000,13.9,3165,3,2,0,-37.9212,145.0674,10969
2,689000,13.9,3165,2,1,169,-37.9232,145.0537,10969
3,1400000,13.9,3165,3,2,653,-37.9069,145.0568,10969
3,965000,13.9,3165,3,1,574,-37.9309,145.0685,10969
3,1338000,13.9,3165,3,2,610,-37.9231,145.066,10969
3,800000,13.9,3165,3,2,353,-37.9262,145.055,10969
2,651000,13.9,3165,2,1,265,-37.9223,145.0747,10969
3,920000,13.9,3165,3,1,583,-37.9272,145.0804,10969
3,1390000,13.9,3165,4,2,590,-37.9256,145.0757,10969
2,495000,13.9,3165,2,1,96,-37.9102,145.0709,10969
1,370000,13.9,3165,1,1,0,-37.9205,145.0528,10969
3,1100000,13.9,3165,3,1,578,-37.9186,145.0709,10969
4,1100000,13.9,3165,4,2,653,-37.9244,145.0792,10969
3,1355000,13.9,3165,0,1,818,-37.9241,145.0539,10969
4,1206000,13.9,3165,4,1,636,-37.925,145.0612,10969
2,486500,13.9,3165,2,1,0,-37.9082,145.0681,10969
2,1010000,13.9,3165,3,1,597,-37.9126,145.0776,10969
3,899000,13.9,3165,3,1,583,-37.9312,145.0795,10969
4,1415000,13.9,3165,4,2,604,-37.9153,145.0707,10969
4,1185000,13.9,3165,4,2,305,-37.9245,145.0507,10969
4,1060000,13.9,3165,4,3,313,-37.9164,145.0765,10969
2,716000,13.9,3165,2,1,212,-37.9218,145.0607,10969
3,1550000,13.9,3165,3,1,581,-37.9177,145.0535,10969
3,840000,13.9,3165,3,2,697,-37.9092,145.0813,10969
3,1110000,13.9,3165,3,1,612,-37.9159,145.0733,10969
3,1106000,13.9,3165,3,1,584,-37.9183,145.071,10969
3,845000,13.9,3165,3,2,295,-37.9239,145.0781,10969
3,860000,13.9,3165,3,2,254,-37.9227,145.0558,10969
3,1208000,13.9,3165,3,1,747,-37.9198,145.0791,10969
3,921000,13.9,3165,3,2,167,-37.9219,145.0733,10969
3,1165000,13.9,3165,3,1,732,-37.9334,145.0667,10969
3,1270000,13.9,3165,3,1,694,-37.9174,145.0779,10969
2,742500,13.9,3165,2,1,300,-37.9099,145.0726,10969
3,920000,13.9,3165,3,2,578,-37.9303,145.0805,10969
3,1307000,13.9,3165,3,2,684,-37.926,145.0551,10969
4,1010000,13.9,3165,4,1,658,-37.9343,145.0607,10969
2,702000,13.9,3165,2,1,591,-37.9179,145.071,10969
2,813000,13.9,3165,2,1,306,-37.9111,145.072,10969
3,805000,13.9,3165,3,2,268,-37.9196,145.0691,10969
3,880000,13.9,3165,2,1,660,-37.9173,145.0742,10969
4,1100000,13.9,3165,4,2,274,-37.9257,145.0735,10969
3,1085000,13.9,3165,3,2,710,-37.9348,145.0634,10969
3,920000,13.9,3165,3,2,343,-37.9112,145.0738,10969
3,1050000,13.9,3165,3,1,726,-37.9117,145.0695,10969
3,1560000,13.9,3165,3,1,841,-37.9217,145.056,10969
4,800000,13.9,3165,4,2,601,-37.9278,145.081,10969
2,722000,13.9,3165,2,2,201,-37.9293,145.0657,10969
3,930000,13.9,3165,3,1,588,-37.9286,145.069,10969
3,921000,13.9,3165,3,2,291,-37.919,145.0829,10969
4,1035000,13.9,3165,3,1,610,-37.9193,145.0691,10969
3,720000,13.9,3165,3,2,228,-37.9329,145.0617,10969
3,1185000,13.9,3165,3,1,618,-37.9228,145.0527,10969
